Name,Latitude,Longitude,Email,Address,Type
Miteinander,52.4737412,13.3217647,N/A,"Taunusstraße 11, 12161 Berlin, Germany",bar
Sponholz Bar Pub,52.47532,13.3402573,N/A,"Hauptstraße 89, 12159 Berlin, Germany",bar
Zig Zag Jazz Club Berlin,52.47505829999999,13.3399194,N/A,"Hauptstraße 89, 12159 Berlin, Germany",night_club
Mona Roses | Bordell,52.4483384,13.3150149,N/A,"Hindenburgdamm 76, 12203 Berlin, Germany",night_club
Carlos Caravela,52.46731279999999,13.3314467,N/A,"Dickhardtstraße 27, 12161 Berlin, Germany",bar
Holland Mühle,52.4504446,13.3420774,N/A,"Steglitzer Damm 40, 12169 Berlin, Germany",bar
Outer Africa,52.4632353,13.3292165,N/A,"Feuerbachstraße 18a, 12163 Berlin, Germany",cafe
Schloßpark-Restaurant,52.456506,13.321126,N/A,"Steglitz Kreisel Turm, Albrechtstr. 2, 12165 Berlin, Germany",bar
Vino Weinmarkt,52.4538289,13.3289904,N/A,"Albrechtstr. 22, 12167 Berlin, Germany",bar
Albers Wettboerse GmbH,52.4578873,13.3241329,N/A,"Düppelstraße 35, 12163 Berlin, Germany",bar
Spinnrad - Berliner Kneipe,52.47178940000001,13.3192033,N/A,"Wiesbadener Str. 16, 14197 Berlin, Germany",bar
Jacques’ Wein-Depot Berlin-Friedenau,52.4677044,13.3285449,N/A,"U-Bahnhof Walther-Schreiber-Platz, Bundesallee 115, 12161 Berlin, Germany",grocery_or_supermarket
Rothenburg Eck in Edis,52.45956690000001,13.3195771,N/A,"Muthesiusstraße 16-18, 12163 Berlin, Germany",bar
Clandestine,52.453119,13.3204673,N/A,"Berlinickestraße, Eingang, Rugestraße 1a, 12165 Berlin, Germany",bar
Bar 55 Grad,52.4693102,13.3332939,N/A,"Rheinstraße 55, 12159 Berlin, Germany",bar
Halli Galli,52.4585197,13.3311208,N/A,"Menckenstraße, 12169 Berlin, Germany",bar
Amma | Berlin Steglitz,52.46376129999999,13.3310835,N/A,"Feuerbachstraße 31, 12163 Berlin, Germany",meal_takeaway
Golden Brown Café • Lounge • Foodbar • Eventlocation,52.4637371,13.3346978,N/A,"Schönhauser Str. 1, 12157 Berlin, Germany",cafe
Check In,52.45821799999999,13.3277984,N/A,"Bergstraße 92, 12169 Berlin, Germany",cafe
Brittas,52.4638113,13.3352889,N/A,"Lauenburger Str. 2, 12157 Berlin, Germany",bar
Stay Inn,52.4615124,13.3265061,N/A,"Florastraße 17, 12163 Berlin, Germany",bar
Xerima Shisha Lounge,52.4598317,13.3258862,N/A,"Hubertusstraße 6, 12163 Berlin, Germany",bar
Heinrichs Sportsbar,52.46146350000001,13.3397139,N/A,"Bismarckstraße 67, 12157 Berlin, Germany",bar
Hockeylounge,52.4558753,13.3352276,N/A,"Lessingstraße 5-8, 12169 Berlin, Germany",bar
Popup Lounge,52.4621676,13.3250474,N/A,"Steglitz-Zehlendorf, 12163 Berlin, Germany",bar
Steglitzer Glühweinpyramide,52.4643548,13.3273752,N/A,"Schloßstraße 1, 12163 Berlin, Germany",bar
Jack's,52.455666,13.3259852,N/A,"Heesestraße 2, 12169 Berlin, Germany",bar
Albrecht - Eck,52.45417479999999,13.3292351,N/A,"Albrechtstr. 108, 12167 Berlin, Germany",bar
Bar Caffe Osteria Dasilvio,52.4644337,13.3233383,N/A,"Markelstraße 52, 12163 Berlin, Germany",bar
Zum Lindenblatt,52.46602349999999,13.324237,N/A,"Bornstraße 9, 12163 Berlin, Germany",bar
Peter Pane,52.4576494,13.3209682,N/A,"Schloßstraße 34-37, 12163 Berlin, Germany",bar
"Kneipenkönig ""Zwei""",52.4661754,13.3230245,N/A,"Bornstraße 22, 12163 Berlin, Germany",bar
4angels bar,52.45485410000001,13.3225626,N/A,"Berlinickestraße 10, 12165 Berlin, Germany",bar
Zur Tulpe,52.4685052,13.3286906,N/A,"Bundesallee 119, 12161 Berlin, Germany",bar
Dohan GmbH,52.4688462,13.329173,N/A,"Handjerystraße 55, 12161 Berlin, Germany",bar
Kleiner Muck,52.4536038,13.3227184,N/A,"Schützenstraße 14, 12165 Berlin, Germany",bar
Berlinchen,52.4670275,13.3439905,N/A,"Rubensstraße 88, 12157 Berlin, Germany",bar
Hotel Steglitz International,52.45637869999999,13.3214237,N/A,"Steglitz Kreisel Turm, Albrechtstr. 2, 12165 Berlin, Germany",bar
Osteria Maria / Cremeria Maria,52.453227,13.3245278,N/A,"Leydenallee 79, 12167 Berlin, Germany",restaurant
Mai Phai,52.4631512,13.3289573,N/A,"Feuerbachstraße 16, 12163 Berlin, Germany",restaurant
Finnegan's Irish Pub,52.4580117,13.3294467,N/A,"Bergstraße 8, 12169 Berlin, Germany",bar
Sushi Club Steglitz Berlin,52.457088,13.322532,N/A,"Düppelstraße 41, 12163 Berlin, Germany",restaurant
Pizzeria La Luna,52.466885,13.3307498,N/A,"Rheinstraße 47, 12161 Berlin, Germany",meal_delivery
Breslauer Platz,52.472333,13.335502,N/A,"Niedstraße 1, 12159 Berlin, Germany",meal_takeaway
Nirwana,52.4542426,13.3173294,N/A,"Schloßstraße 48a, 12165 Berlin, Germany",restaurant
Mario,52.475082,13.323463,N/A,"Südwestkorso 10, 14197 Berlin, Germany",restaurant
Nikko Sushi,52.4706376,13.3203086,N/A,"Laubacher Str. 11, 14197 Berlin, Germany",restaurant
Restaurant Pastis,52.4725323,13.3147501,N/A,"Rüdesheimer Str. 9, 14197 Berlin, Germany",restaurant
Glutenfreie Bäckerei Konditorei Eis Voh,52.4683469,13.3286345,N/A,"Bundesallee 118, 12161 Berlin, Germany",bakery
Celtic Cottage,52.4645239,13.3238667,N/A,"Markelstraße 13, 12163 Berlin, Germany",bar
Trattoria Sicilia,52.4671505,13.341784,N/A,"Beckerstraße 5, 12157 Berlin, Germany",restaurant
Cremina,52.4717382,13.3202828,N/A,"Südwestkorso 60, 14197 Berlin, Germany",restaurant
Café le Paris,52.4555065,13.3251078,N/A,"Albrechtstr. 11, 12165 Berlin, Germany",cafe
Il Mio Gusto Mediterranes Restaurant,52.45119,13.3394,N/A,"Steglitzer Damm 19, 12169 Berlin, Germany",restaurant
"""Licht des Südens""",52.46731490000001,13.3423825,N/A,"Cranachstraße 53, 12157 Berlin, Germany",restaurant
Asia Time,52.4675802,13.3314779,N/A,"Rheinstraße 49, 12161 Berlin, Germany",restaurant
China Restaurant Sichuan,52.4522052,13.3338991,N/A,"Albrechtstr. 92, 12167 Berlin, Germany",restaurant
Asia Imbiss,52.45630449999999,13.3213688,N/A,"Steglitz Kreisel Turm, Kuhligkshofstraße 2, 12165 Berlin, Germany",meal_takeaway
UDAGAWA 宇田川,52.4633441,13.3299584,N/A,"Feuerbachstraße 24, 12163 Berlin, Germany",restaurant
Bab & Kimchi,52.4641306,13.3310981,N/A,"Schöneberger Str. 10, 12163 Berlin, Germany",restaurant
Gemüse Kebab Eat&Go,52.461927,13.339192,N/A,"Lauenburger Pl. 1, 12157 Berlin, Germany",meal_takeaway
Spalato,52.4602337,13.3397116,N/A,"Bismarckstraße 64B, 12169 Berlin, Germany",restaurant
Restaurant Split,52.4641961,13.3280599,N/A,"Schloßstraße 128, 12163 Berlin, Germany",restaurant
Mevlana,52.46333790000001,13.3387446,N/A,"Bismarckstraße 3, 12157 Berlin, Germany",restaurant
Falafel Baba,52.46027400000001,13.3246094,N/A,"Schloßstraße 106, 12163 Berlin, Germany",restaurant
Mare e Monti,52.46351259999999,13.3387814,N/A,"Bismarckstraße 3, 12157 Berlin, Germany",bakery
Michl's,52.46544590000001,13.3307159,N/A,"Peschkestraße 18, 12161 Berlin, Germany",restaurant
Akiko Sushi,52.46047759999999,13.323253,N/A,"Ahornstraße 32, 12163 Berlin, Germany",meal_takeaway
ViChin Gourmet,52.4653269,13.3278643,N/A,"Schloss Straßen Center (Untergeschoss), Walther-Schreiber-Platz 1, Walther-Schreiber-Platz 1, 12161 Berlin, Germany",restaurant
Kisso,52.4660684,13.3299164,N/A,"Rheinstraße 44, 12161 Berlin, Germany",restaurant
Manhattan Pizza Steglitz,52.4548843,13.3275684,N/A,"Albrechtstr. 114, 12167 Berlin, Germany",meal_delivery
Fanous,52.4573881,13.3233827,N/A,"Düppelstraße 38, 12163 Berlin, Germany",restaurant
EDO-SUSHI,52.46662430000001,13.3298119,N/A,"Rheinstraße 32, 12161 Berlin, Germany",restaurant
Lino Pizza - Pizza - Pasta - Steglitz - Berlin,52.46671869999999,13.32994,N/A,"Rheinstraße 32-33, 12161 Berlin, Germany",restaurant
Don Peppino,52.4560511,13.3236372,N/A,"Berlinickestraße 16a, 12165 Berlin, Germany",restaurant
Café CoCosh,52.45908149999999,13.3207616,N/A,"Muthesiusstraße 8, 12163 Berlin, Germany",cafe
Taverna Pigasos,52.46670580000001,13.3388742,N/A,"Beckerstraße 15, 12157 Berlin, Germany",restaurant
Pizzeria Atila,52.46786869999999,13.33108,N/A,"Rheinstraße 26, 12161 Berlin, Germany",restaurant
Köller & Stolle Hotel GmbH & Co. KG,52.4565218,13.3212497,N/A,"Steglitz Kreisel Turm, Albrechtstr. 2, 12165 Berlin, Germany",lodging
Al Teatro,52.45786689999999,13.3202418,N/A,"Schloßstraße 34, 12163 Berlin, Germany",cafe
Zaka Sushi Steglitz,52.45303000000001,13.33822,N/A,"Bismarckstraße 32, 12169 Berlin, Germany",meal_takeaway
BACK-FACTORY,52.45684480000001,13.3200241,N/A,"Schloßstraße 38-40, 12165 Berlin, Germany",bakery
vanille & marille,52.4539606,13.3233539,N/A,"Leydenallee 92, 12165 Berlin, Germany",restaurant
TRATTORIA IL MERGELLINA,52.46302069999999,13.3191636,N/A,"Lepsiusstraße 36, 12163 Berlin, Germany",restaurant
General Post Office (GPO),52.4612554,13.3181885,N/A,"Zimmermannstraße 22, 12163 Berlin, Germany",bar
TERRA VERDE Landkost aus Sizilien,52.4692812,13.332619,N/A,"Rheinstraße 18, 12159 Berlin, Germany",grocery_or_supermarket
Taverna Nostalgia,52.4681692,13.3248785,N/A,"Odenwaldstraße 7, 12161 Berlin, Germany",restaurant
Sairan - Oriental Specialties - Berlin,52.4674601,13.3419661,N/A,"Cranachstraße 11, 12157 Berlin, Germany",restaurant
"Eiswagen, Eisfahrrad, Eisverkaufer, Eismachine, Eisverkauf MIETEN für Events/Hochzeiten",52.4693777,13.3301918,N/A,"Handjerystraße 48, 12161 Berlin, Germany",restaurant
Jungbluth,52.4603577,13.3172908,N/A,"Lepsiusstraße 63, 12163 Berlin, Germany",restaurant
Avtaar,52.46008879999999,13.3171226,N/A,"Lepsiusstraße 69, 12163 Berlin, Germany",restaurant
Statement The Kitchen,52.4701838,13.3342745,N/A,"Rheinstraße 60, 12159 Berlin, Germany",bar
Elias Gyrosland,52.4512307,13.3384063,N/A,"Bismarckstraße 45, 12169 Berlin, Germany",restaurant
Café Frau Maus,52.46832559999999,13.3218366,N/A,"Rheingaustraße 4, 12161 Berlin, Germany",restaurant
Restaurant Duo,52.451048,13.341121,N/A,"Steglitzer Damm 29, 12169 Berlin, Germany",restaurant
Cafe & Restaurant Sonnenschein,52.471327,13.333718,N/A,"Schmargendorfer Str. 33, 12159 Berlin, Germany",cafe
New Yak & Yeti Nepalesisches Restaurant,52.4697226,13.3436484,N/A,"Rubensstraße 66, 12157 Berlin, Germany",restaurant
Leonardo Royal Hotel Berlin Alexanderplatz,52.52739139999999,13.4233692,N/A,"Otto-Braun-Straße 90, 10249 Berlin, Germany",lodging
Gugelhof,52.53545010000001,13.4166599,N/A,"Knaackstraße 37, 10435 Berlin, Germany",restaurant
Prater Beer Garden,52.540099,13.4097855,N/A,"Kastanienallee 7-9, 10435 Berlin, Germany",bar
Fleischerei,52.5297856,13.4105204,N/A,"Schönhauser Allee 8, 10119 Berlin, Germany",restaurant
An einem Sonntag im August,52.53996309999999,13.4115024,N/A,"Kastanienallee 103, 10435 Berlin, Germany",bar
Wohnzimmerbar,52.5434719,13.4192195,N/A,"Lettestraße 6, 10437 Berlin, Germany",bar
Villa Rodizio,52.54546579999999,13.4114636,N/A,"Milastraße 2, 10437 Berlin, Germany",bar
Belushi's Berlin (Alexanderplatz),52.52690250000001,13.4106901,N/A,"Rosa-Luxemburg-Straße 41, 10178 Berlin, Germany",bar
QADMOUS - Libanesisches Restaurant Berlin,52.529724,13.4363696,N/A,"Am Friedrichshain 1, 10407 Berlin, Germany",bar
Trattoria Felice,52.5439491,13.4175574,N/A,"Lychener Str. 41, 10437 Berlin, Germany",cafe
Zu mir oder zu dir,52.5419644,13.4153325,N/A,"Lychener Str. 15, 10437 Berlin, Germany",bar
X-Bar,52.5415573,13.4218145,N/A,"Raumerstraße 17A, 10437 Berlin, Germany",bar
Red Salon (Roter Salon),52.5271099,13.4115815,N/A,"Rosa-Luxemburg-Platz, 10178 Berlin, Germany",night_club
Bar/Kneipe Trauerspiel,52.5451972,13.411955,N/A,"Milastraße 7, 10437 Berlin, Germany",bar
Girasol,52.5416184,13.4232305,N/A,"Raumerstraße 30, 10437 Berlin, Germany",cafe
FRANNZ Club,52.53817160000001,13.4126258,N/A,"Schönhauser Allee 36, 10435 Berlin, Germany",night_club
Aapka,52.5339958,13.4047851,N/A,"Kastanienallee 50, 10119 Berlin, Germany",cafe
Mauersegler Berlin,52.5405764,13.4032308,N/A,"Bernauer Str. 63-64, 13355 Berlin, Germany",bar
Nemo,52.53910459999999,13.4077388,N/A,"Oderberger Str. 46, 10435 Berlin, Germany",bar
Sorsi e Morsi,52.534501,13.4248537,N/A,"Marienburger Str. 10, 10405 Berlin, Germany",bar
Bar 55,52.5350833,13.4162932,N/A,"Kollwitzstraße 55, 10405 Berlin, Germany",bar
Pool und Cigars,52.53970469999999,13.4143231,N/A,"Schönhauser Allee 36, 10435 Berlin, Germany",bar
8MM,52.53121799999999,13.411524,N/A,"Schönhauser Allee 177b, 10119 Berlin, Germany",bar
ZAZA Diner & Drinks,52.53912809999999,13.4100321,N/A,"Kastanienallee 12, 10435 Berlin, Germany",bar
Saphire Bar,52.53183929999999,13.4341137,N/A,"Bötzowstraße 31, 10407 Berlin, Germany",bar
Alte Kantine,52.5395694,13.4136898,N/A,"Knaackstraße 97, 10435 Berlin, Germany",night_club
Restaurant Schoenbrunn,52.5280125,13.433992,N/A,"AM SCHWANENTEICH IN VOLKSPARK, 10249 Berlin, Germany",bar
Yard,52.53557559999999,13.420074,N/A,"Rykestraße 8, 10405 Berlin, Germany",bar
Jacques’ Wein-Depot Berlin-Prenzlauer Berg,52.5351639,13.4163689,N/A,"Kollwitzstraße 55, 10405 Berlin, Germany",liquor_store
Misirlou Bar,52.54237509999999,13.4209873,N/A,"Dunckerstraße 10, 10437 Berlin, Germany",cafe
Neue Odessa Bar,52.5297031,13.4057467,N/A,"Torstraße 89, 10119 Berlin, Germany",bar
Liebling - Café & Bar,52.5421119,13.4206695,N/A,"Raumerstraße 36A, 10437 Berlin, Germany",bar
Bar Becketts Kopf,52.5455885,13.4168726,N/A,"Pappelallee 64, 10437 Berlin, Germany",bar
August Fengler,52.5417116,13.4150089,N/A,"Lychener Str. 11, 10437 Berlin, Germany",bar
FC Magnet Bar,52.5329778,13.3999833,N/A,"Veteranenstraße 26, 10119 Berlin, Germany",bar
Kapelle,52.5346925,13.4027925,N/A,"Zionskirchstraße 22-24, 10119 Berlin, Germany",bar
Bar 3,52.5269645,13.4146543,N/A,"Weydingerstraße 20, 10178 Berlin, Germany",bar
Mein Haus am See,52.5299428,13.4007965,N/A,"Brunnenstraße 197-198, 10119 Berlin, Germany",bar
House of Weekend,52.52293520000001,13.4163463,N/A,"Alexanderstraße 7, 10178 Berlin, Germany",night_club
Gaststätte W. Prassnik,52.52926790000001,13.4081325,N/A,"Torstraße 65, 10119 Berlin, Germany",bar
Al Hamra,52.5417705,13.4209741,N/A,"Raumerstraße 16, 10437 Berlin, Germany",restaurant
Café / Bar Marienhof,52.53477059999999,13.4239597,N/A,"Marienburger Str. 7, 10405 Berlin, Germany",bar
Café Krone,52.53974400000001,13.406048,N/A,"Oderberger Str. 38, 10435 Berlin, Germany",cafe
Pfefferberg,52.5315638,13.4117398,N/A,"Schönhauser Allee 176, 10119 Berlin, Germany",bar
Muret La Barba,52.52751920000001,13.4034784,N/A,"Rosenthaler Str. 61, 10119 Berlin, Germany",liquor_store
Kitty Cheng Bar,52.53001,13.40432,N/A,"Torstraße 99, 10119 Berlin, Germany",bar
Bornholmer Hütte,52.5535261,13.41183259999999,N/A,"Bornholmer Str. 89, 10439 Berlin, Germany",bar
hausbar.,52.5348953,13.4190434,N/A,"Rykestraße 54, 10405 Berlin, Germany",bar
ROBERTA-Bar,52.5356089,13.4012245,N/A,"Zionskirchstraße 7, 10119 Berlin, Germany",bar
Schurkenkeller,52.5327186,13.4101788,N/A,"Christinenstraße 28, 10119 Berlin, Germany",bar
Sportsbar Tor 133,52.52973240000001,13.3997225,N/A,"Torstraße 133, 10119 Berlin, Germany",casino
City Studio in Mitte,52.5406864,13.4055011,N/A,"Eberswalder Str. 2, 10435 Berlin, Germany",bar
Mary Jane Bar,52.5376941,13.4084576,N/A,"Kastanienallee 24, 10435 Berlin, Germany",bar
Yolanda,52.5419917,13.4227913,N/A,"Senefelderstraße 27, 10437 Berlin, Germany",bar
Café Chagall,52.53135899999999,13.4126623,N/A,"Kollwitzstraße 2, 10405 Berlin, Germany",bar
Rhabarber,52.5392906,13.4217519,N/A,"Danziger Str. 58, 10435 Berlin, Germany",bar
Bar Luxus,52.5387291,13.4234874,N/A,"Prenzlauer Allee 197, 10405 Berlin, Germany",bar
Birra - Italian Craft Beer,52.53861910000001,13.4234473,N/A,"Prenzlauer Allee 198, 10405 Berlin, Germany",bar
Mokum,52.5393657,13.4209626,N/A,"Danziger Str. 56, 10435 Berlin, Germany",bar
BRYK BAR,52.5375945,13.4224222,N/A,"Sredzkistraße 65, 10405 Berlin, Germany",bar
Leonardo Royal Hotel Berlin Alexanderplatz,52.52739139999999,13.4233692,N/A,"Otto-Braun-Straße 90, 10249 Berlin, Germany",lodging
Sasaya,52.5443009,13.4185897,N/A,"Lychener Str. 50, 10437 Berlin, Germany",restaurant
The Bird,52.5466504,13.4058208,N/A,"Am Falkpl. 5, 10437 Berlin, Germany",restaurant
Gugelhof,52.53545010000001,13.4166599,N/A,"Knaackstraße 37, 10435 Berlin, Germany",restaurant
Prater Beer Garden,52.540099,13.4097855,N/A,"Kastanienallee 7-9, 10435 Berlin, Germany",restaurant
Mamay - vietnamesische Küche,52.54554290000002,13.4133056,N/A,"Schönhauser Allee 61, 10437 Berlin, Germany",restaurant
Café Anna Blume,52.5380566,13.4195398,N/A,"Kollwitzstraße 83, 10435 Berlin, Germany",cafe
Fleischerei,52.5297856,13.4105204,N/A,"Schönhauser Allee 8, 10119 Berlin, Germany",restaurant
Meena Kumari,52.54150550000001,13.4148501,N/A,"Lychener Str. 9, 10437 Berlin, Germany",restaurant
An einem Sonntag im August,52.53996309999999,13.4115024,N/A,"Kastanienallee 103, 10435 Berlin, Germany",bar
Wohnzimmerbar,52.5434719,13.4192195,N/A,"Lettestraße 6, 10437 Berlin, Germany",bar
Hofbräu Wirtshaus Berlin,52.52456240000001,13.4138463,N/A,"Karl-Liebknecht-Str. 30, 10178 Berlin, Germany",restaurant
Villa Rodizio,52.54546579999999,13.4114636,N/A,"Milastraße 2, 10437 Berlin, Germany",restaurant
Zaika,52.5480556,13.4227778,N/A,"Wichertstraße 57, 10439 Berlin, Germany",restaurant
Belushi's Berlin (Alexanderplatz),52.52690250000001,13.4106901,N/A,"Rosa-Luxemburg-Straße 41, 10178 Berlin, Germany",restaurant
QADMOUS - Libanesisches Restaurant Berlin,52.529724,13.4363696,N/A,"Am Friedrichshain 1, 10407 Berlin, Germany",restaurant
Monsieur Vuong,52.5266538,13.4079523,N/A,"Alte Schönhauser Str. 46, 10119 Berlin, Germany",restaurant
I due forni,52.5308535,13.4125762,N/A,"Schönhauser Allee 12, 10119 Berlin, Germany",restaurant
Cenacolo,52.5386,13.4160201,N/A,"Sredzkistraße 23, 10435 Berlin, Germany",restaurant
Trattoria Felice,52.5439491,13.4175574,N/A,"Lychener Str. 41, 10437 Berlin, Germany",cafe
Good Morning Vietnam,52.52833400000001,13.4094026,N/A,"Alte Schönhauser Str. 60, 10119 Berlin, Germany",restaurant
MarienBurgerie,52.5353757,13.4233987,N/A,"Marienburger Str. 47, 10405 Berlin, Germany",meal_takeaway
Girasol,52.5416184,13.4232305,N/A,"Raumerstraße 30, 10437 Berlin, Germany",cafe
Dark Restaurant Berlin,52.5286434,13.415533,N/A,"Saarbrücker Str. 36-38, 10405 Berlin, Germany",restaurant
Les Valseuses Restaurant,52.54129489999999,13.4108581,N/A,"Eberswalder Str. 28, 10437 Berlin, Germany",restaurant
Il Pane e le Rose,52.5294474,13.4344259,N/A,"Am Friedrichshain 6, 10407 Berlin, Germany",restaurant
FRANNZ Club,52.53817160000001,13.4126258,N/A,"Schönhauser Allee 36, 10435 Berlin, Germany",night_club
Café Datscha Mitte,52.5305237,13.401652,N/A,"Weinbergsweg 25, 10119 Berlin, Germany",restaurant
Soda Restaurant,52.5383047,13.4127573,N/A,"Schönhauser Allee 36, 10435 Berlin, Germany",restaurant
Aapka,52.5339958,13.4047851,N/A,"Kastanienallee 50, 10119 Berlin, Germany",meal_takeaway
Bangkok Treffpunkt,52.53676499999999,13.423308,N/A,"Prenzlauer Allee 46, 10405 Berlin, Germany",restaurant
Onkel Ho,52.5469255,13.4060401,N/A,"Gleimstraße 10A, 10437 Berlin, Germany",restaurant
YamYam Berlin,52.5275836,13.4082387,N/A,"Alte Schönhauser Str. 6, 10119 Berlin, Germany",restaurant
Juki,52.54180660000001,13.415153,N/A,"Lychener Str. 13, 10437 Berlin, Germany",restaurant
Mauersegler Berlin,52.5405764,13.4032308,N/A,"Bernauer Str. 63-64, 13355 Berlin, Germany",bar
Werkstatt der Süße,52.5391185,13.4176004,N/A,"Husemannstraße 25, 10435 Berlin, Germany",bakery
Trattoria Toscana,52.53835389999999,13.4195346,N/A,"Sredzkistraße 49, 10435 Berlin, Germany",restaurant
Asuka-Sushi,52.5474204,13.4120892,N/A,"Gleimstraße 27, 10437 Berlin, Germany",restaurant
Thüringer Stuben,52.544384,13.4227311,N/A,"Stargarder Str. 28, 10437 Berlin, Germany",restaurant
Steakhouse Las Malvinas,52.5262646,13.4225402,N/A,"Barnimstraße 18, 10249 Berlin, Germany",restaurant
Papa Nô – Prenzlauer Berg,52.54086849999999,13.4152909,N/A,"Danziger Str. 11, 10435 Berlin, Germany",restaurant
Mami Camilla Pizzeria,52.5305674,13.4344555,N/A,"Hufelandstraße 36, 10407 Berlin, Germany",meal_delivery
Lucky Leek,52.53485850000001,13.4167656,N/A,"Kollwitzstraße 54, 10405 Berlin, Germany",restaurant
ZAZA Diner & Drinks,52.53912809999999,13.4100321,N/A,"Kastanienallee 12, 10435 Berlin, Germany",bar
Zia Maria - Pizzeria,52.5458621,13.4178782,N/A,"Pappelallee 32A, 10437 Berlin, Germany",restaurant
Zum Schusterjungen,52.5409194,13.4141972,N/A,"Danziger Str. 9, 10435 Berlin, Germany",restaurant
Oderquelle,52.5401288,13.4060656,N/A,"Oderberger Str. 27, 10435 Berlin, Germany",restaurant
GOA II,52.5471331,13.4089756,N/A,"Gleimstraße 18, 10437 Berlin, Germany",restaurant
Taleh Thai,52.53048799999999,13.4315041,N/A,"Käthe-Niederkirchner-Straße 14, 10407 Berlin, Germany",restaurant
Zula Restaurant,52.53756620000001,13.4177557,N/A,"Husemannstraße 10, 10435 Berlin, Germany",restaurant
Aromi e Sapori - Restaurant & Weinbar,52.53247270000001,13.4172129,N/A,"Straßburger Str. 29, 10405 Berlin, Germany",liquor_store
Restaurant Schoenbrunn,52.5280125,13.433992,N/A,"AM SCHWANENTEICH IN VOLKSPARK, 10249 Berlin, Germany",bar
Asia Dream,52.5452029,13.4280248,N/A,"Prenzlauer Allee 89, 10405 Berlin, Germany",restaurant
La Muse Gueule,52.5380868,13.4144916,N/A,"Sredzkistraße 14, 10435 Berlin, Germany",restaurant
Liebling - Café & Bar,52.5421119,13.4206695,N/A,"Raumerstraße 36A, 10437 Berlin, Germany",bar
Gasthaus Alt Wien,52.53148669999999,13.4325518,N/A,"Hufelandstraße 22, 10407 Berlin, Germany",restaurant
Wok Show,52.5519534,13.4192568,N/A,"Greifenhagener Str. 31, 10437 Berlin, Germany",restaurant
W The Imbiss,52.5342789,13.4051218,N/A,"Kastanienallee 49, 10119 Berlin, Germany",meal_takeaway
Red Dragon,52.54047610000001,13.4176443,N/A,"Danziger Str. 29, 10435 Berlin, Germany",restaurant
No Fire No Glory,52.5366659,13.4204562,N/A,"Rykestraße 45, 10405 Berlin, Germany",cafe
REDO XXL Berlin,52.45458669999999,13.3848178,N/A,"Tempelhofer Damm 227, 12099 Berlin, Germany",restaurant
Hanniball Billardsportcenter,52.4554029,13.3852077,N/A,"Tempelhofer Damm 227, 12099 Berlin, Germany",cafe
Rebart Cafe Bar,52.4355334,13.3896807,N/A,"Mariendorfer Damm 185, 12107 Berlin, Germany",bar
Remise No1 by Dos Pescados,52.4444986,13.3854179,N/A,"Mariendorfer Damm 90, 12109 Berlin, Germany",restaurant
Traber Terrassen,52.4317575,13.39188,N/A,"Mariendorfer Damm 221, 12107 Berlin, Germany",bar
the BurgerBar,52.45486810000001,13.3847133,N/A,"Tempelhofer Damm 227, 12099 Berlin, Germany",bar
Alte Liebe Tempelhof,52.45542080000001,13.3872472,N/A,"Tempelhofer Damm 227, 12099 Berlin, Germany",bar
Brotmaus,52.4258767,13.4016292,N/A,"Tauernallee 40, 12107 Berlin, Germany",bar
Diamond Lounge,52.4559712,13.3835212,N/A,"Tempelhofer Damm 224, 12099 Berlin, Germany",cafe
Guter Wille Pascham,52.44604959999999,13.4164253,N/A,"Kol.Guter Wille 1, 12347 Berlin, Germany",bar
Aaina | Indisches Restaurant Tempelhof | Cocktailbar Berlin,52.4568526,13.3835245,N/A,"Tempelhofer Damm 216, 12099 Berlin, Germany",bar
Restaurant Adlermühle Berlin,52.4246868,13.3947603,N/A,"Mariendorfer Damm 320, 12107 Berlin, Germany",bar
Selfie Lounge,52.4554683,13.3759902,N/A,"Attilastraße 175, 12105 Berlin, Germany",cafe
"Mustang Restaurant, Cafe & Cocktailbar | Italienische Spezialitäten & Steakhaus",52.42595669999999,13.392704,N/A,"Mariendorfer Damm 296, 12107 Berlin, Germany",bar
Zum Sargnagel,52.43953799999999,13.3880337,N/A,"Mariendorfer Damm 137, 12107 Berlin, Germany",bar
Gersdorf Klause,52.4451687,13.3735626,N/A,"Gersdorfstraße 60, 12105 Berlin, Germany",bar
Amma Berlin,52.45718599999999,13.3837382,N/A,"Tempelhofer Damm 214, 12099 Berlin, Germany",meal_takeaway
